[22:56:37] [main/INFO] [LaunchWrapper]: Loading tweak class name net.minecraftforge.fml.common.launcher.FMLServerTweaker
[22:56:37] [main/INFO] [LaunchWrapper]: Using primary tweak class name net.minecraftforge.fml.common.launcher.FMLServerTweaker
[22:56:37] [main/INFO] [LaunchWrapper]: Calling tweak class net.minecraftforge.fml.common.launcher.FMLServerTweaker
[22:56:37] [main/DEBUG] [FML]: Injecting tracing printstreams for STDOUT/STDERR.
[22:56:37] [main/INFO] [FML]: Forge Mod Loader version 14.23.5.2860 for Minecraft 1.12.2 loading
[22:56:37] [main/INFO] [FML]: Java is Java HotSpot(TM) 64-Bit Server VM, version 1.8.0_202, running on Windows 10:amd64:10.0, installed at C:\Program Files\Java\jre1.8.0_202
[22:56:37] [main/DEBUG] [FML]: Java classpath at launch is:
[22:56:37] [main/DEBUG] [FML]:     forge-1.12.2-14.23.5.2860.jar
[22:56:37] [main/DEBUG] [FML]: Java library path at launch is:
[22:56:37] [main/DEBUG] [FML]:     C:\Program Files (x86)\Common Files\Oracle\Java\javapath
[22:56:37] [main/DEBUG] [FML]:     C:\Windows\Sun\Java\bin
[22:56:37] [main/DEBUG] [FML]:     C:\Windows\system32
[22:56:37] [main/DEBUG] [FML]:     C:\Windows
[22:56:37] [main/DEBUG] [FML]:     C:\Program Files (x86)\Common Files\Oracle\Java\javapath
[22:56:37] [main/DEBUG] [FML]:     C:\Program Files (x86)\NVIDIA Corporation\PhysX\Common
[22:56:37] [main/DEBUG] [FML]:     C:\Windows\system32
[22:56:37] [main/DEBUG] [FML]:     C:\Windows
[22:56:37] [main/DEBUG] [FML]:     C:\Windows\System32\Wbem
[22:56:37] [main/DEBUG] [FML]:     C:\Windows\System32\WindowsPowerShell\v1.0\
[22:56:37] [main/DEBUG] [FML]:     C:\Windows\System32\OpenSSH\
[22:56:37] [main/DEBUG] [FML]:     C:\Program Files\Git\cmd
[22:56:37] [main/DEBUG] [FML]:     C:\Users\frank\AppData\Local\Programs\Python\Python312\Scripts\
[22:56:37] [main/DEBUG] [FML]:     C:\Users\frank\AppData\Local\Programs\Python\Python312\
[22:56:37] [main/DEBUG] [FML]:     C:\Users\frank\AppData\Local\Microsoft\WindowsApps
[22:56:37] [main/DEBUG] [FML]:     C:\Users\frank\AppData\Local\Programs\Microsoft VS Code\bin
[22:56:38] [main/DEBUG] [FML]: Examining file: inventorymanagement-1.3.1+1.20.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: InventoryTweaks-1.64+dev.151.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: item-filters-forge-2001.1.0-build.59.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: ItemPhysic_Full_1.4.37_mc1.12.2.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: itlt-1.12.x-1.0.4.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: IvToolkit-1.3.3-1.12.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: Jade-1.20.1-forge-11.11.1.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: Jadens-Nether-Expansion-2.1.0-Forge.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: jei-1.20.1-forge-15.20.0.105.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: jei_1.12.2-4.16.1.1012.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: justenoughbreeding-forge-1.20.x-1.4.1.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: JustEnoughResources-1.20.1-1.4.0.247.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: Kambrik-6.1.1+1.20.1-forge.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: Kiwi-1.12.2-0.5.3.32.jar
[22:56:38] [main/DEBUG] [FML]: Making maven link for ${project.group}:${project.archivesBaseName}:${project.version} in memory to C:\Users\frank\OneDrive\Desktop\mc-server-share-mod1\server1.20.4\.\mods\Kiwi-1.12.2-0.5.3.32.jar.
[22:56:38] [main/DEBUG] [FML]: Examining file: Kiwi-1.20.1-Forge-11.8.20.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: kleeslabs-forge-1.20-15.0.0.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: konkrete_forge_1.6.1_MC_1.12-1.12.2.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: konkrete_forge_1.8.0_MC_1.20-1.20.1.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: kotlinforforge-4.11.0-all.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: KryptonReforged-0.2.3.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: lagbgonrevived-1.1.0.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: LeavesBeGone-v8.0.0-1.20.1-Forge.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: LegendaryTooltips-1.12.2-1.1.11.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: Level Up! 2-1.1.23-1.12.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: libertyvillagers-2.0.0+forge+1.20.1.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: librarianlib-1.12.2-4.22.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: lionfishapi-1.9.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: lithostitched-forge-1.20.1-1.3.4.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: llibrary-1.7.20-1.12.2.jar
[22:56:38] [main/DEBUG] [FML]: Found existing ContainedDep llibrary-core-1.0.11-1.12.2.jar(net.ilexiconn:llibrary-core:1.0.11-1.12.2) from C:\Users\frank\OneDrive\Desktop\mc-server-share-mod1\server1.20.4\mods\memory_repo\net\ilexiconn\llibrary-core\1.0.11-1.12.2\llibrary-core-1.0.11-1.12.2.jar extracted to .\mods\llibrary-1.7.20-1.12.2.jar, skipping extraction
[22:56:38] [main/DEBUG] [FML]: Examining file: llibrary-core-1.0.11-1.12.2.jar
[22:56:38] [main/DEBUG] [FML]: Making maven link for net.ilexiconn:llibrary:1.7.20-1.12.2 in memory to C:\Users\frank\OneDrive\Desktop\mc-server-share-mod1\server1.20.4\.\mods\llibrary-1.7.20-1.12.2.jar.
[22:56:38] [main/DEBUG] [FML]: Examining file: lmft-1.0.4+1.20.1-forge.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: LoadingScreens-1.12.2-0.3.1.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: Locks-1.12.2-3.0.0.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: Log-Begone-Forge-1.20.1-1.0.8.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: LongerChatHistory-1.3-Forge.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: LongNbtKiller-Forge-1.20.1-1.0.0.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: lootintegrations-1.20.1-3.7.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: lootintegrations_yungs-1.2.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: LootTweaker-0.3.1+MC1.12.2.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: lostcities-1.12-2.0.22.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: lost_aether_content-1.20.1-1.2.3.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: Luna-FORGE-MC1.19.X-1.0.1.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: lycanitesmobs-1.12.2-2.0.8.10.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: L_Enders_Cataclysm-2.16 - 1.20.1.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: MagnumTorch-v8.0.2-1.20.1-Forge.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: Mantle-1.12-1.3.3.55.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: MaterialTweaker-1.1.1.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: mcw-bridges-1.0.6b-mc1.12.2.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: mediumcore-1.0.0.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: melody_forge_1.0.3_MC_1.20.1-1.20.4.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: memoryleakfix-forge-1.17+-1.1.1.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: memorysettings-1.20.1-5.5.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: mes-1.3.4-1.20-forge.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: MindfulDarkness-v8.0.3-1.20.1-Forge.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: MmmMmmMmmMmm-1.12-1.14.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: mns-1.0.3-1.20-forge.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: MoBends_1.12.2-1.2.1-19.12.21.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: modernfix-forge-5.19.4+mc1.20.1.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: modpack-update-checker-1.20.1-forge-0.15.2.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: modtweaker-4.0.20.11.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: moonlight-1.20-2.13.17-forge.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: MouseTweaks-2.10.1-mc1.12.2.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: mowziesmobs-1.6.5.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: MTLib-3.0.7.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: MultiMine-1.12.2.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: mvs-4.1.4-1.20-forge.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: NaturesCompass-1.20.1-1.11.2-forge.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: Neat 1.4-17.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: Necronomicon-Forge-1.6.0+1.20.1.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: Neruina-2.1.2-forge+1.20.1.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: NetherChested-v8.0.4-1.20.1-Forge.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: netherportalfix-forge-1.20-13.0.1.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: nethersdelight-1.20.1-4.0.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: NoChatReports-FORGE-1.20.1-v2.2.2.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: noisium-forge-2.3.0+mc1.20-1.20.1.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: notreepunching-2.0.21.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: oceansdelight-1.0.2-1.20.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: open-parties-and-claims-forge-1.20.1-0.23.2.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: OpenTerrainGenerator-1.12.2-v9.5-R2.jar
[22:56:38] [main/DEBUG] [FML]: Found existing ContainDep extracted to C:\Users\frank\OneDrive\Desktop\mc-server-share-mod1\server1.20.4\mods\1.12.2\OTG-Core.jar, skipping extraction
[22:56:38] [main/DEBUG] [FML]: Examining file: OreLib-1.12.2-3.6.0.1.jar
[22:56:38] [main/DEBUG] [FML]: Making maven link for org.orecruncher:OreLib:1.12.2-3.6.0.1 in memory to C:\Users\frank\OneDrive\Desktop\mc-server-share-mod1\server1.20.4\.\mods\OreLib-1.12.2-3.6.0.1.jar.
[22:56:38] [main/DEBUG] [FML]: Examining file: packetfixer-forge-1.4.2-1.19-to-1.20.1.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: Paintings-forge-1.20.1-11.0.0.2.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: palegarden-1.0.0-forge-1.20.1.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: particleculling-1.12.2-v1.4.3.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: Patchouli-1.20.1-84-FORGE.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: Paxi-1.20-Forge-4.0.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: pet_cemetery-1.20.1-2.0.0.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: Philips-Ruins1.20.1-4.6.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: phosphor-1.12.2-0.2.6+build50-universal.jar
[22:56:38] [main/DEBUG] [FML]: Making maven link for me.jellysquid.mods:phosphor:1.12.2-0.2.6+build50 in memory to C:\Users\frank\OneDrive\Desktop\mc-server-share-mod1\server1.20.4\.\mods\phosphor-1.12.2-0.2.6+build50-universal.jar.
[22:56:38] [main/DEBUG] [FML]: Examining file: pigstep-1.12.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: Ping-Wheel-1.9.1-forge-1.20.1.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: Placebo-1.12.2-1.6.1.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: playerbosses-1.12.2-1.1.0.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: polymorph-forge-0.49.5+1.20.1.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: PortalDupeBegone-1.0.0.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: PotionCore-1.9_for_1.12.2.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: potiondescriptions-1.12.2-1.2.4.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: PotionFingers-r1.0-8.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: PuzzlesLib-v8.1.24-1.20.1-Forge.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: QualityTools-1.0.7_for_1.12.2.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: Quark-4.0-460.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: Quark-r1.6-179.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: radium-mc1.20.1-0.12.4+git.26c9d8e.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: Raided-1.20.1-0.1.4.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: ReachFix-1.12.2-1.0.10.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: RealBench-1.12.2-1.3.3.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: RealisticTorches-1.12.2-2.1.2.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: RebornCore-1.12.2-3.19.5-universal.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: recipeessentials-1.20.1-3.6.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: RecurrentComplex-1.4.8.6.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: redirector-5.0.0.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: RenderLib-1.12.2-1.3.5.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: repurposed_structures-7.1.15+1.20.1-forge.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: Reskillable-1.12.2-1.13.0.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: resourcefullib-forge-1.20.1-2.1.29.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: ResourceLoader-MC1.12.1-1.5.3.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: ResourcePackOverrides-v8.0.3-1.20.1-Forge.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: revampedwolf-1.20.1-5.0.0.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: RLArtifacts-1.1.2.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: RLCombat-1.12.2-2.2.1.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: RLFoliage-MC1.12-2.4.2.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: RLMixins-1.3.13.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: RLTweaker-1.12.2-0.6.5.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: RoguelikeDungeonsFnarEdition-1.12.2-2.4.6.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: roughTweaks0.2.4-1.12.2.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: rustic-1.1.7.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: sawmill-1.20-1.4.3.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: ScalingHealth-1.12.2-1.3.42+147.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: Searchables-forge-1.20.1-1.0.3.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: SereneSeasons-1.12.2-1.2.18-universal.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: SereneSeasons-forge-1.20.1-9.1.0.0.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: sereneseasonsfix-1.20.2-1.1.0.1.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: ServerBrowser-1.20.1-FORGE-1.3.0.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: servercore-forge-1.5.1+1.20.1.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: SetBonus-1.12.2.020.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: ShieldBreak-1.1.3.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: ShieldExpansion-1.20.1-1.1.7a.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: SilentLib-1.12.2-3.0.14+168.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: SimpleDifficulty-1.12.2-0.3.9.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: SimpleStorageNetwork-1.20.1-1.11.3.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: sit-1.12.2-v1.3.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: smarterfarmers-1.20-2.1.0.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: smoothchunk-1.20.1-3.6.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: SnowRealMagic-1.12.2-0.7.1.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: SnowRealMagic-1.20.1-Forge-10.5.2.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: snowundertrees-1.20.1-1.4.5.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: SoManyEnchantments-0.5.5.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: sound-physics-remastered-forge-1.20.1-1.4.5.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: SoundFilters-0.12.1_for_1.12.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: spark-1.10.53-forge.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: spark-unforged-1.11.2-forge.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: sparsestructuresreforged-1.20.1-0.0.1.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: spartandefiled-1.12.2-1.2.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: spartanfire_rlcraft-1.3.2.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: SpartanHUDBaubles-1.12.2-1.0.0.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: SpartanShields-1.12.2-1.5.5.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: SpartanWeaponry-1.12.2-1.6.0.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: SpawnerControl-1.6.3b.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: spawnersplus-4.0-1.20.1.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: SRParasites-1.12.2v1.9.21.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: stalwart-dungeons-1.20.1-1.2.8.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: StandardExpansion-3.4.173.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: Stoneworks-v8.0.0-1.20.1-Forge.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: Stony Cliffs FML v1.1.2.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: Structory_1.20.x_v1.3.5.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: Structory_Towers_1.20.x_v1.0.7.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: structureessentials-1.20.1-3.4.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: structure_gel-1.20.1-2.16.2.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: supplementaries-1.20-2.8.17.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: suppsquared-1.20-1.1.15.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: Surge-1.12.2-2.0.79.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: switchbow-1.6.8.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: takesapillage-1.0.3-1.20.1.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: temporalapi-1.6.7.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: TerraBlender-forge-1.20.1-3.0.1.7.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: the-conjurer-1.20.1-1.1.6.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: tnt_utilities-mc1.12-1.2.3.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: Toast Control-1.12.2-1.8.1.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: toofast-1.20-0.4.3.5.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: ToolBelt-1.12.2-1.9.14.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: Towns-and-Towers-1.12-Fabric+Forge.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: TradingPost-v8.0.2-1.20.1-Forge.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: transparent-forge-8.0.1+1.20.1.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: Traverse-1.12.2-1.6.0-69.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: Trinkets and Baubles-0.32.5.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: trumpetskeleton-1.12-1.0.2.1.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: tschipplib-1.12.2-1.1.7.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: tumbleweed-1.12-0.4.7.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: Twigs-1.20.1-3.1.0.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: twilightdelight-2.0.13.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: twilightforest-1.20.1-4.3.2508-universal.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: ucrashedlol-0.0.3+1.20.1.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: umbral_skies-1.3.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: Underneath-1.4.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: VariedCommodities_1.12.2-(31Mar23).jar
[22:56:38] [main/DEBUG] [FML]: Examining file: veinmining-forge-1.5.0+1.20.1.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: VerticallyStackedDimensions-1.12.2-0.1.9.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: villagernames-1.20.1-8.1.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: VillagersPlus_3.1_(FORGE)_for_1.20.1.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: villagesandpillages-forge-mc1.20.1-1.0.1.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: visuality-forge-2.0.2.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: VisualWorkbench-v8.0.0-1.20.1-Forge.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: voidtotem-forge-1.20-3.0.1.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: v_slab_compat-1.20-2.4.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: watut-forge-1.20.1-1.1.3.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: waystones-forge-1.20-14.1.6.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: Waystones_1.12.2-4.1.0.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: WearableBackpacks-RLCraft-1.12.2-3.2.6.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: whatareyouvotingfor2023-1.20.1-1.2.5.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: wither_spawn_fix-1.0.0.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: WolfArmorAndStorage-3.8.1+1.12.2.alpha.1-SNAPSHOT-signed.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: XaerosWorldMap_1.39.0_Forge_1.20.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: Xaeros_Minimap_24.5.0_Forge_1.20.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: XPFromHarvest-1.12.2-1.2.0.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: xptome-1.12.2-v1.1.6.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: xptome-1.20.1-2.2.1.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: YouShallNotSpawn-forge-1.20.x-2.0.2.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: YungsApi-1.20-Forge-4.0.6.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: YungsBetterDungeons-1.20-Forge-4.0.4.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: YungsBetterEndIsland-1.20-Forge-2.0.6.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: YungsBetterJungleTemples-1.20-Forge-2.0.5.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: YungsBetterMineshafts-1.20-Forge-4.0.4.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: YungsBetterNetherFortresses-1.20-Forge-2.0.6.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: YungsBetterOceanMonuments-1.20-Forge-3.0.4.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: YungsBetterStrongholds-1.20-Forge-4.0.3.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: YungsBetterWitchHuts-1.20-Forge-3.0.3.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: YungsBridges-1.20-Forge-4.0.3.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: YungsCaveBiomes-1.20.1-Forge-2.0.1.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: YungsLaw-1.12.2-1.0.4.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: Zeta-1.0-24.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: [___MixinCompat-1.1-1.12.2___].jar
[22:56:38] [main/DEBUG] [FML]: Examining file: _MixinBootstrap-1.1.0.jar
[22:56:38] [main/DEBUG] [FML]: Examining file: `FermiumBooter-1.1.1.jar
[22:56:38] [main/DEBUG] [FML]: Cleaning up mods folder: .\mods\1.12.2
[22:56:38] [main/DEBUG] [FML]: Examining file: OTG-Core.jar
[22:56:38] [main/DEBUG] [FML]: File already proccessed C:\Users\frank\OneDrive\Desktop\mc-server-share-mod1\server1.20.4\.\mods\DynamicSurroundingsHuds-1.12.2-3.6.0.0.jar, Skipping
[22:56:38] [main/DEBUG] [FML]: File already proccessed C:\Users\frank\OneDrive\Desktop\mc-server-share-mod1\server1.20.4\.\mods\memory_repo\com\github\mcjty\mcjtytools\0.0.21\mcjtytools-0.0.21.jar, Skipping
[22:56:38] [main/DEBUG] [FML]: File already proccessed C:\Users\frank\OneDrive\Desktop\mc-server-share-mod1\server1.20.4\.\mods\Kiwi-1.12.2-0.5.3.32.jar, Skipping
[22:56:38] [main/DEBUG] [FML]: File already proccessed C:\Users\frank\OneDrive\Desktop\mc-server-share-mod1\server1.20.4\.\mods\memory_repo\net\ilexiconn\llibrary-core\1.0.11-1.12.2\llibrary-core-1.0.11-1.12.2.jar, Skipping
[22:56:38] [main/DEBUG] [FML]: File already proccessed C:\Users\frank\OneDrive\Desktop\mc-server-share-mod1\server1.20.4\.\mods\llibrary-1.7.20-1.12.2.jar, Skipping
